fit,M1,M2,M3,M4,M5,M6,M7,M8,M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M4,M4M5,M4M6,M4M7,M4M8,M5M5,M5M6,M5M7,M5M8,M6M6,M6M7,M6M8,M7M7,M7M8,M8M8
0.7768916124767308,117.17806371052583,-120.34422689376856,-791.5098456258402,-3249.281791079108,71.74490002605411,-69.34544701718667,-454.5840887201992,-126.42792713847983,13730.69861494805,-14101.70348615199,-92747.59111825317,-380744.54872851924,8406.928466158275,-8125.765208614794,-53267.283309846825,-14814.579701022507,14482.732946658849,95253.64045064784,391032.3051074149,-8634.084527206198,8345.32420988612,54706.57071524067,15214.871149262057,626487.8357226413,2571838.5288518784,-56786.79474406342,54887.6040634283,359807.7818868881,100068.94909217313,10557832.157838257,-233119.39725744867,225322.8982871857,1477071.8019928331,410799.9615349387,5147.330679748499,-4975.18216351009,-32614.089998665604,-9070.558993051489,4808.791022013444,31523.336839202657,8767.20112287419,206646.69371757391,57472.124047029596,15984.020760532765
0.8084565936657513,117.17806371052583,-114.0119005272831,-791.5098456258402,-3249.281791079108,71.74490002605411,-74.14435303492155,-454.5840887201992,-126.42792713847983,13730.69861494805,-13359.693743744114,-92747.59111825317,-380744.54872851924,8406.928466158275,-8688.091723701757,-53267.283309846825,-14814.579701022507,12998.713461843097,90241.5417858585,370456.7923496236,-8179.772405110352,8453.338602877237,51827.99590445299,14414.288252782959,626487.8357226413,2571838.5288518784,-56786.79474406342,58685.98542469855,359807.7818868881,100068.94909217313,10557832.157838257,-233119.39725744867,240915.8962277116,1477071.8019928331,410799.9615349387,5147.330679748499,-5319.479195986908,-32614.089998665604,-9070.558993051489,5497.3850869670805,33704.84315812855,9373.916863228787,206646.69371757391,57472.124047029596,15984.020760532765
0.5015279960024105,82.40372397361608,-82.09133966948495,-7.704920132947481,-501.7316799790453,35.104888335249086,-46.792107800899565,-10784.800881951322,-346.58438712385805,6790.37372471991,-6764.632094748598,-634.9141118741616,-41344.55886581192,2892.7735285024805,-3855.8439353690155,-888707.754986728,-28559.844170119297,6738.988048730754,632.5072157600448,41187.82576410113,-2881.8073123882727,3841.2268153348027,885338.7524680268,28451.576647524897,59.36579425509943,3865.8025224081084,-270.48036089913387,360.52945345819995,83096.0294451765,2670.4050221158777,251734.67869459512,-17613.234599921314,23477.08285670593,5411076.264740926,173892.3668061611,1232.3531850303073,-1642.6317193215168,-378599.230678797,-12166.806208723778,2189.501352451006,504643.56547950295,16217.414004408272,116311930.063338,3737843.6039239424,120120.7373980203
0.3480658441563725,82.40372397361608,-82.71610827774721,-7.704920132947481,-501.7316799790453,35.104888335249086,-23.417668869598607,-10784.800881951322,-346.58438712385805,6790.37372471991,-6816.115354691221,-634.9141118741616,-41344.55886581192,2892.7735285024805,-1929.7031216359458,-888707.754986728,-28559.844170119297,6841.954568616001,637.3210079882783,41501.291967522724,-2903.7397446166883,1937.0184338301485,892076.7575054291,28668.111692713697,59.36579425509943,3865.8025224081084,-270.48036089913387,180.4312683400678,83096.0294451765,2670.4050221158777,251734.67869459512,-17613.234599921314,11749.386343136699,5411076.264740926,173892.3668061611,1232.3531850303073,-822.0746507390978,-378599.230678797,-12166.806208723778,548.3872152861677,252554.89587809108,8116.198413039283,116311930.063338,3737843.6039239424,120120.7373980203
0.6229755378353061,113.44650098919183,-103.22001309668073,-8257.38909524354,-2647.3663587563324,62.78914321546098,-46.95032789477898,-19807.748922336432,493.95682164898994,12870.108586690703,-11709.949317876984,-936771.9001616881,-300334.45023740345,7123.208597903302,-5326.350419957925,-2247119.8077115035,56037.67305582019,10654.371103678941,852327.8105554268,273261.1902225406,-6481.096185029244,4846.213460192541,2044556.1031793302,-50986.22959980353,68184474.67024691,21860334.101909135,-518474.3864870324,387687.1255764565,163560289.95262283,-4078793.6726055276,7008548.637474762,-166225.8654437448,124294.71860121688,52438368.13968547,-1307684.6723117377,3942.47650573167,-2947.97086219813,-1243711.583860475,31015.125616772348,2204.333289427261,929980.3067611505,-23191.434742282938,392346917.3703201,-9784172.70169851,243993.34165357208
0.8296593426719281,113.44650098919183,-123.67298888170293,-8257.38909524354,-2647.3663587563324,62.78914321546098,-78.62795853614298,-19807.748922336432,493.95682164898994,12870.108586690703,-14030.267855504422,-936771.9001616881,-300334.45023740345,7123.208597903302,-8920.06677584868,-2247119.8077115035,56037.67305582019,15295.008178933818,1021215.9897679493,327407.71025226626,-7765.321010777359,9724.15464183141,2449683.512243677,-61089.11651183685,68184474.67024691,21860334.101909135,-518474.3864870324,649261.6473976083,163560289.95262283,-4078793.6726055276,7008548.637474762,-166225.8654437448,208157.01228627274,52438368.13968547,-1307684.6723117377,3942.47650573167,-4936.98214926521,-1243711.583860475,31015.125616772348,6182.35586356142,1557442.8609597997,-38838.81649126176,392346917.3703201,-9784172.70169851,243993.34165357208
0.8630372218129596,100.76243922701693,-100.60379010276218,-1.9873075873767732,-1661.5261126469948,85.02529100098641,-79.14102814505026,-2733.844837815873,-557.0160909685515,10153.06915897828,-10137.08328623714,-200.24595999844175,-167419.4239496945,8567.355717246322,-7974.443038829263,-275468.8743265158,-56126.3000146892,10121.12258304063,199.93067539007959,167155.82428699665,-8553.866529289511,7961.88738402143,275035.15223714797,56037.929899661234,3.949391446845291,3301.9634502880076,-168.97140592517837,157.27756570545714,5432.9905889023075,1106.9623038727532,2760669.023007834,-141271.74123354847,131494.88484473174,4542354.585956261,925496.7803088021,7229.3001098024215,-6728.988948150154,-232445.95288683908,-47360.45522683301,6263.302335855637,216359.29125378633,44082.826132588,7473907.597252496,1522795.564874751,310266.92559788557
0.9420041418116887,100.76243922701693,-100.92108835127168,-1.9873075873767732,-1661.5261126469948,85.02529100098641,-90.90955385692257,-2733.844837815873,-557.0160909685515,10153.06915897828,-10169.055031719417,-200.24595999844175,-167419.4239496945,8567.355717246322,-9160.268395663383,-275468.8743265158,-56126.3000146892,10185.066074005184,200.56124460680388,167683.02361239234,-8580.844905203134,9174.691116769174,275902.5964158837,56214.67012971716,3.949391446845291,3301.9634502880076,-168.97140592517837,180.6652461448996,5432.9905889023075,1106.9623038727532,2760669.023007834,-141271.74123354847,151048.59762236517,4542354.585956261,925496.7803088021,7229.3001098024215,-7729.611271454688,-232445.95288683908,-47360.45522683301,8264.546982464706,248532.61451989182,50638.08432107801,7473907.597252496,1522795.564874751,310266.92559788557
1.1870844295592735,100.68647906484836,-108.22907715909983,-4491.916415996846,-1541.608006671531,129.46579953303905,-125.702243553423,-1118.3725339572522,-4797.168597540961,10137.767066476146,-10897.204711587563,-452275.2481803151,-155219.0822899357,13035.45551429719,-12656.516313946195,-112604.99272698829,-483010.0155668559,11713.533142710385,486155.9683791498,166846.81190313923,-14011.964007125835,13604.637816615377,121040.42727027745,519193.1302884714,20177313.08830195,6924774.312200026,-581549.5502326149,564643.9713452545,5023635.944482571,21548480.37359881,2376555.246233771,-199585.51315026436,193783.58511853174,1724092.0527900287,7395353.519322385,16761.393248729055,-16274.141464740713,-144790.99428456652,-621069.2679754281,15801.054034364075,140581.93664695337,603014.8554149265,1250757.1247099654,5365021.6002520425,23012826.55323311
1.2405105762246005,100.68647906484836,-93.14388097059688,-4491.916415996846,-1541.608006671531,129.46579953303905,-133.22935551265508,-1118.3725339572522,-4797.168597540961,10137.767066476146,-9378.32942136473,-452275.2481803151,-155219.0822899357,13035.45551429719,-13414.394714648184,-112604.99272698829,-483010.0155668559,8675.78256226472,418394.52798148035,143591.3526767322,-12058.947021468546,12409.49923166008,104169.55818369912,446826.90084524045,20177313.08830195,6924774.312200026,-581549.5502326149,598455.1291199753,5023635.944482571,21548480.37359881,2376555.246233771,-199585.51315026436,205387.44118199695,1724092.0527900287,7395353.519322385,16761.393248729055,-17248.64503271739,-144790.99428456652,-621069.2679754281,17750.061170317436,149000.05192217967,639123.6805359296,1250757.1247099654,5365021.6002520425,23012826.55323311
1.1820489146790278,92.61838728723431,-76.92371841887274,-19448.855375162846,-571.3139274449734,130.609589886124,-126.27094663616333,-1486.2696682958026,-4948.066533385768,8578.165663688127,-7124.550744093315,-1801321.6194302412,-52914.17459468943,12096.849579499876,-11695.011438673871,-137655.89975148992,-458281.94251212594,5917.258455386021,1496078.2744484062,43947.591683557424,-10046.975315204652,9713.230743524733,114329.38945849771,380623.6767320146,378257975.4040007,11111401.948693566,-2540207.024304558,2455825.379211646,28906243.82717632,96234230.39450318,326399.6036926003,-74619.07775981879,72140.35044490112,849126.5614364129,2826899.3244476574,17058.864970221508,-16492.196554681945,-194121.07183630034,-646264.9406547705,15944.351964392807,187672.67797232745,624797.04518934,2208997.526896115,7354161.205280827,24483362.41881225
1.2447597720909598,92.61838728723431,-108.31305615559589,-19448.855375162846,-571.3139274449734,130.609589886124,-134.9482331360847,-1486.2696682958026,-4948.066533385768,8578.165663688127,-10031.780583282938,-1801321.6194302412,-52914.17459468943,12096.849579499876,-12498.68772032588,-137655.89975148992,-458281.94251212594,11731.718133765267,2106564.9644120764,61880.757505821435,-14146.723843795098,14616.655553767187,160982.41004448215,535940.2082922374,378257975.4040007,11111401.948693566,-2540207.024304558,2624588.6693974696,28906243.82717632,96234230.39450318,326399.6036926003,-74619.07775981879,77097.80507473645,849126.5614364129,2826899.3244476574,17058.864970221508,-17625.53338576107,-194121.07183630034,-646264.9406547705,18211.02562655107,200569.46570027323,667732.836120201,2208997.526896115,7354161.205280827,24483362.41881225
0.4688140770021776,46.992838898578086,-31.243096843262222,-19585.58839459383,326.92250969962697,33.61871117680836,-48.29605904298653,-17009.23993507617,-265.1233192030465,2208.3269077477134,-1468.2018166480952,-920382.4001610085,15363.016830633402,1579.8386783095818,-2269.5689220432814,-799312.4720562953,-12458.897427565058,976.1311003574618,611914.4349445677,-10214.07163078778,-1050.3526490426857,1508.9184498279383,531421.330521868,8283.273537267904,383595272.7624485,-6402969.7119045025,-658442.2394656996,945906.7334969353,333135972.27328974,5192596.203719383,106878.32734830269,10990.713430789088,-15789.06883093452,-5560703.407658221,-86674.78089375526,1130.2177411896594,-1623.6512599442476,-571828.7247143603,-8913.10429452399,2332.5093190836405,821479.256180763,12804.411477902897,289314243.16898996,4509546.148708405,70290.37438524049
0.2750990551149069,46.992838898578086,-62.74258095389395,-19585.58839459383,326.92250969962697,33.61871117680836,-18.941363310630194,-17009.23993507617,-265.1233192030465,2208.3269077477134,-2948.451998847332,-920382.4001610085,15363.016830633402,1579.8386783095818,-890.1084345758824,-799312.4720562953,-12458.897427565058,3936.6314647559357,1228850.3653774492,-20511.962030479026,-2109.324707576478,1188.4300208943316,1067203.6135907224,16634.52131786221,383595272.7624485,-6402969.7119045025,-658442.2394656996,370977.7454344641,333135972.27328974,5192596.203719383,106878.32734830269,10990.713430789088,-6192.358030643658,-5560703.407658221,-86674.78089375526,1130.2177411896594,-636.7842224350711,-571828.7247143603,-8913.10429452399,358.77524406528767,322178.1932479577,5021.797111145082,289314243.16898996,4509546.148708405,70290.37438524049
0.5106424301889942,123.13619558982916,-127.72374675635895,-1661.6960006957318,-3944.087942146104,50.09328486087796,-35.942556640398436,-15810.56217240657,302.3432134920414,15162.522664336662,-15727.416262056822,-204614.92375250653,-485659.98426758946,6168.296522366096,-4425.829684470615,-1946852.4760466095,37229.39307181349,16313.355485482512,212238.0391789161,503753.6895074779,-6398.102029764926,4590.718002114338,2019384.238984125,-38616.40803356127,2761233.5987281892,6553875.15985644,-83239.81111503295,59725.6026241299,26272347.93063922,-502402.508697221,15555829.69538229,-197572.32080227873,141760.60425529885,62358247.62274006,-1192468.2227236659,2509.3371881530647,-1800.4807284157196,-792002.9947129837,15145.36471921007,1291.8673778482498,568272.0263982641,-10866.988075777776,249973876.20753354,-4780216.174321113,91411.41874469412
0.6933381102994777,123.13619558982916,-118.54864442329936,-1661.6960006957318,-3944.087942146104,50.09328486087796,-64.24401308135748,-15810.56217240657,302.3432134920414,15162.522664336662,-14597.6290666165,-204614.92375250653,-485659.98426758946,6168.296522366096,-7910.763360261578,-1946852.4760466095,37229.39307181349,14053.781094601867,196991.8083260969,467566.279027701,-5938.491014967266,7616.040663107641,1874320.713109094,-35842.3781100657,2761233.5987281892,6553875.15985644,-83239.81111503295,106754.019605936,26272347.93063922,-502402.508697221,15555829.69538229,-197572.32080227873,253384.0373492586,62358247.62274006,-1192468.2227236659,2509.3371881530647,-3218.19364789041,-792002.9947129837,15145.36471921007,4127.2932167976305,1015733.9630277033,-19423.741362642366,249973876.20753354,-4780216.174321113,91411.41874469412
0.9857774299490893,30.5486357523732,-19.97065017914371,-8834.77865260118,-643.5952984714876,121.48073824810044,-115.39176152261753,-2927.3750053571453,-3705.729900404494,933.2191463311742,-610.0761180607278,-269890.43501115596,-19660.958344945386,3711.0708236706114,-3525.0608915791563,-89427.31274925698,-113204.9929241351,398.82686857773274,176436.2738812648,12853.016562715664,-2426.0493270569373,2304.44850292337,58461.582175156494,74005.83549937121,78053313.84045753,5686022.003850384,-1073255.4329765495,1019460.6713860676,25862710.20548757,32739303.416399524,414214.9082146032,-78184.43199132285,74265.59519829975,1884044.7903108045,2384990.341305546,14757.569765303493,-14017.876377516328,-355619.67677982297,-450174.80404919764,13315.258627292635,337794.9585054429,427610.7009347086,8569524.421989746,10848061.08704874,13732434.0947519
1.0782884707117473,30.5486357523732,-41.12662132560269,-8834.77865260118,-643.5952984714876,121.48073824810044,-127.56971497358334,-2927.3750053571453,-3705.729900404494,933.2191463311742,-1256.3621746016206,-269890.43501115596,-19660.958344945386,3711.0708236706114,-3897.080755762067,-89427.31274925698,-113204.9929241351,1691.398981659518,363344.59614104714,26468.90012717511,-4996.092320284286,5246.511360333629,120393.04332335746,152404.150348899,78053313.84045753,5686022.003850384,-1073255.4329765495,1127050.1945670312,25862710.20548757,32739303.416399524,414214.9082146032,-78184.43199132285,82103.26878434597,1884044.7903108045,2384990.341305546,14757.569765303493,-15497.263153090656,-355619.67677982297,-450174.80404919764,16274.032178441295,373444.39505420305,472738.9071636867,8569524.421989746,10848061.08704874,13732434.0947519
0.3077655477747111,37.461410544274486,-21.712313836403084,-19583.9833841217,-11.919920425969678,26.3170102399706,-32.96131492296783,-3485.6904061710443,-1046.2502297332476,1403.3572799666797,-813.3739024916273,-733643.641644833,-446.53703273233333,985.8723248974143,-1234.7773504084191,-130578.87933581238,-39194.00938807868,471.4245721304608,425213.5934029537,258.80905319360517,-571.4031855660753,715.6664140679939,75682.40403532505,22716.513339377096,383532405.18955487,233439.52356224303,-515391.8912593449,645513.8437702046,68263702.99664615,20489747.114729434,142.08450296144918,-313.6966679098787,392.8962510171034,41549.152271124774,12471.219484072806,692.5850279707174,-867.4432623506401,-91732.95011257064,-27534.17800946147,1086.4482814510618,114892.93920177144,34485.78331046501,12150037.607672859,3646904.388235432,1094639.5432168734
0.2157486662855554,37.461410544274486,-53.21050725214589,-19583.9833841217,-11.919920425969678,26.3170102399706,-19.67270555697337,-3485.6904061710443,-1046.2502297332476,1403.3572799666797,-1993.340657441732,-733643.641644833,-446.53703273233333,985.8723248974143,-736.9672993864094,-130578.87933581238,-39194.00938807868,2831.35808203067,1042073.6898867124,634.2650122710614,-1400.3414642287532,1046.794641708662,185475.3546362997,55671.50543678027,383532405.18955487,233439.52356224303,-515391.8912593449,385269.9387484851,68263702.99664615,20489747.114729434,142.08450296144918,-313.6966679098787,234.49708480265406,41549.152271124774,12471.219484072806,692.5850279707174,-517.7267935907947,-91732.95011257064,-27534.17800946147,387.01534393137086,68572.96102336986,20582.572708457923,12150037.607672859,3646904.388235432,1094639.5432168734
0.5316644459038271,111.5605813309702,-101.80227380240842,-7518.63035142792,-2468.044415543622,53.22262856419752,-36.781776342139125,-21342.160608128946,494.6704799962937,12445.763306904015,-11357.12084621128,-838782.7728179755,-275336.469748701,5937.547382584175,-4103.396351114768,-2380943.8443017974,55185.72631565659,10363.702951340532,765413.6656551633,251252.5333476769,-5418.18460557632,3744.4684661213955,2172680.4777637185,-50358.57964655149,56529802.36141312,18556313.651378457,-400161.27050555,276548.57998544065,160463816.51332766,-3719244.4848555513,6091243.237096059,-131355.81120842017,90779.05769499099,52673400.30452772,-1220868.7156891357,2832.648191282534,-1957.6228201890583,-1135885.8868038948,26327.663218516038,1352.8990708831454,785002.5781462109,-18194.85895828228,455487819.4231709,-10557336.832181137,244698.8837797636
0.7445486870613329,111.5605813309702,-121.31888885953197,-7518.63035142792,-2468.044415543622,53.22262856419752,-69.66348078625592,-21342.160608128946,494.6704799962937,12445.763306904015,-13534.40576759675,-838782.7728179755,-275336.469748701,5937.547382584175,-7771.698414053582,-2380943.8443017974,55185.72631565659,14718.27279411147,912151.8799807875,299420.4061497252,-6456.91015959203,8451.496083075923,2589207.210839877,-60012.872984761685,56529802.36141312,18556313.651378457,-400161.27050555,523773.96102565946,160463816.51332766,-3719244.4848555513,6091243.237096059,-131355.81120842017,171932.56472184934,52673400.30452772,-1220868.7156891357,2832.648191282534,-3707.673562376009,-1135885.8868038948,26327.663218516038,4853.000555257047,1486769.1954615787,-34460.4674787498,455487819.4231709,-10557336.832181137,244698.8837797636
0.5212446777190246,55.167063090236624,-64.67559785253343,-7138.663807557602,157.46718747786034,37.814498823043394,-51.423523536706796,-14623.24437984254,-121.78535515854048,3043.404850002148,-3567.962787129484,-393819.116651519,8687.00226623324,2086.1148422965134,-2836.8847672717716,-806721.4452867215,-6718.540371498078,4182.932957582627,461697.34962203057,-10184.284492287583,-2445.675318874253,3325.847128420336,945767.0728100156,7876.540654561722,50960520.9573328,-1124105.3121260891,-269944.99414898944,367095.2463285753,104390425.40345204,869384.7071608214,24795.915132187616,5954.542775549503,-8097.517621526773,-2302681.164295233,-19177.1973528077,1429.9363212379503,-1944.5547702555434,-552970.6573906316,-4605.252169306551,2644.3787729302376,751978.7515498482,6262.632077421403,213839276.1925964,1780897.0103692547,14831.672731091843
0.3417945049822795,55.167063090236624,-45.65852832793982,-7138.663807557602,157.46718747786034,37.814498823043394,-24.205474109379992,-14623.24437984254,-121.78535515854048,3043.404850002148,-2518.846912874812,-393819.116651519,8687.00226623324,2086.1148422965134,-1335.3449173212553,-806721.4452867215,-6718.540371498078,2084.701209073283,325940.8836810075,-7189.720040178897,-1726.5543657187739,1105.1863253143401,667675.8177634274,5560.540088434433,50960520.9573328,-1124105.3121260891,-269944.99414898944,172794.74196940352,104390425.40345204,869384.7071608214,24795.915132187616,5954.542775549503,-3811.5679295722334,-2302681.164295233,-19177.1973528077,1429.9363212379503,-915.317872220357,-552970.6573906316,-4605.252169306551,585.9049768598651,353962.56323141506,2947.8722611916987,213839276.1925964,1780897.0103692547,14831.672731091843
0.44707573958466684,82.22175789018911,-104.69497951415104,-39876.80933081191,516.2848565892389,45.3345022859597,-31.982621204127092,-14075.850440334336,141.4686336462779,6760.417470552875,-8608.205257930837,-3278741.3622312513,42449.848480851404,3727.4824710284033,-2629.6673373393664,-1157341.1670036817,11631.799744720123,10961.038735468506,4174901.7359790606,-54052.43248407677,-4746.294788112785,3348.4198717749387,1473670.8734950572,-14811.055701492005,1590159922.4059281,-20587792.78659465,-1807795.3037644718,1275364.887656558,561300004.1782372,-5641317.730203107,266550.05314337095,23405.517011251224,-16512.143001720706,-7267148.425959587,73038.11323394417,2055.2170975156855,-1449.9162140894828,-638121.6739641638,6413.4100954287815,1022.8880590866798,450182.5927591586,-4524.537722174336,198129565.61866033,-1991291.3292034578,20013.374305744794
